Manufacturer,Permit Number,VIN NUMBER,Annual Total of Disengagements,DEC 2023,JAN 2024,FEB 2024,MAR 2024,APR 2024,MAY 2024,JUN 2024,JULY 2024,AUG 2024,SEP 2024,OCT 2024,NOV 2024,ANNUAL TOTAL,,,,,
Cruise LLC,AVT008,5G21A6P0XP4112489,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Cruise LLC,AVT008,5G21A6P0XP4114534,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Cruise LLC,AVT008,5G21A6P0XP4115974,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Cruise LLC,AVT008,5G21A6P0XP4117868,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Cruise LLC,AVT008,5G21A6P0XP4162857,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Cruise LLC,AVT008,5G21A6P0XP4163927,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Cruise LLC,AVT008,5G21A6P0XP4167346,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Cruise LLC,AVT008,5G21A6P0XP4169176,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Cruise LLC,AVT008,5G21A6P0XP4173597,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Cruise LLC,AVT008,5G21A6P0XP4175107,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Cruise LLC,AVT008,5G21A6P0XP4175317,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Cruise LLC,AVT008,5G21A6P0XP4176743,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"Gatik AI, Inc.",AVT054,NM0LS7F25K1413020,1,0,0,68,0,76,104,44,84,0,79,178,93,726,,,,,
"Gatik AI, Inc.",AVT054,52CG2DGA7J0017503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
"Gatik AI, Inc.",AVT054,NM0GS9F26K1412410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Ghost Autonomy Inc.,AVT073,4T1BF1FK7HU356953,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Ghost Autonomy Inc.,AVT073,4T1BF1FK0HU317251,53,1282.73,257.11,348.12,1122.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3010.12,,,,,
Ghost Autonomy Inc.,AVT073,4T1BF1FK3HU411088,97,945.95,1576.76,670.37,615.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3808.88,,,,,
Ghost Autonomy Inc.,AVT073,4T1BF1FK3HU693877,21,222.88,373.77,69.35,14.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,680.73,,,,,
Ghost Autonomy Inc.,AVT073,4T1BF1FK6HU377311,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Ghost Autonomy Inc.,AVT073,4T1BF1FK7HU433000,118,795.12,2039.38,505.12,415.16,27.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3782.46,,,,,
Ghost Autonomy Inc.,AVT073,4T1BF1FK6HU734745,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Ghost Autonomy Inc.,AVT073,SALWS2RU9MA749619,0,0.00,0.00,0.00,17.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.5,,,,,
Ghost Autonomy Inc.,AVT073,SALWS2RU6MA760657,41,97.49,34.36,244.90,161.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,537.83,,,,,
Ghost Autonomy Inc.,AVT073,4T1BF1FK6HU452251,21,625.14,511.61,65.69,98.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1300.71,,,,,
Ghost Autonomy Inc.,AVT073,4T1BF1FK4HU271830,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Ghost Autonomy Inc.,AVT073,3C6MRVJG8NE116889,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
IMAGRY,AVT061,KNDCB3LC8J5206489,83,93.61,44.92,6.72,15.45,7.94,14.89,20.07,4.88,88.74,33.23,26.31,14.34,371.1,,,,,
IMAGRY,AVT061,KNDCB3LCOJ5177246,53,16.41,32.29,73.03,42.42,139.17,31.39,49.11,25.26,37.71,16.93,4.97,16.41,485.1,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,WDD2221591A524707,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231631A082628,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231601A026674,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A026613,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.63,15.16,35.79,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6G7GB2PA139983,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.60,147.69,155.29,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A140054,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A175966,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A175968,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A175969,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A175970,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A175971,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A175979,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A175981,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A175986,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6G7GB1PA175941,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A175983,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A175964,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2230761A175959,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,WJK6G7GBIMA002478,0,123.47,48.95,111.63,204.43,142.20,139.75,429.40,513.27,285.74,227.57,159.17,0.00,2385.58,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231301A013981,0,156.26,137.35,122.05,147.68,293.26,0.00,242.58,373.20,557.57,550.18,116.08,277.67,2973.87,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A013993,0,372.16,385.52,224.45,102.99,216.82,129.31,410.41,197.17,239.56,363.30,0.00,136.11,2777.78,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A013986,0,50.41,75.69,175.43,202.85,83.74,113.09,236.67,240.87,502.32,260.25,181.66,188.51,2311.51,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A039946,0,453.18,141.96,112.06,260.57,16.29,402.72,260.00,194.36,417.35,295.21,70.16,237.25,2861.11,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A039969,0,69.72,33.25,216.98,231.99,66.72,15.66,0.00,88.59,0.00,0.00,0.00,57.77,780.68,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A039967,0,103.77,103.59,210.51,292.41,245.05,316.34,229.60,219.01,188.06,330.70,420.75,134.13,2793.91,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6G7GB3PA139961,0,133.91,68.29,164.37,222.81,9.01,187.37,291.99,105.69,409.87,0.00,7.18,215.31,1815.79,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6G7GB4PA139967,0,131.70,68.48,318.65,178.19,41.34,315.58,409.81,457.09,164.51,473.24,513.89,210.82,3283.30,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6X7KBXPA139964,0,333.20,16.68,88.54,21.59,33.74,58.89,78.18,18.63,7.13,40.36,136.68,88.64,922.26,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6G7GB6PA139971,0,111.80,115.59,119.66,251.70,219.98,363.67,285.41,196.38,460.22,178.08,417.68,171.88,2892.06,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6G7GBXPA139973,0,153.38,99.51,66.98,321.38,147.61,232.80,448.61,293.04,385.33,356.34,500.38,2.25,3007.61,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6G8CB0PA157118,0,64.73,158.87,224.11,256.92,203.42,160.89,388.55,112.95,137.59,243.97,478.19,62.84,2493.03,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG4EB0NA001618,0,94.92,245.08,140.38,173.97,22.43,234.31,127.67,161.88,357.81,210.53,371.45,91.85,2232.28,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG2DB7NA001606,0,107.82,0.00,0.00,180.37,316.00,148.18,75.18,62.22,154.52,385.87,569.30,62.74,2062.20,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG5FB1PA011680,0,184.33,79.49,83.68,386.95,289.23,398.87,316.71,235.59,351.91,33.05,540.32,79.05,2979.18,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG4EB1PA025039,0,85.73,262.84,77.01,110.22,398.30,143.94,230.36,115.91,82.81,52.70,118.08,31.88,1709.76,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG4EBXPA025072,0,168.73,315.50,627.36,382.04,402.50,516.30,0.00,29.16,230.92,17.63,182.62,354.46,3227.22,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG4EB0PA037277,0,0.00,0.00,0.24,5.56,9.06,0.36,8.24,7.87,3.67,0.00,0.00,1.06,36.06,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6G7B4PA103776,0,32.20,23.44,40.65,33.81,73.21,99.39,83.03,35.09,29.85,10.98,56.55,0.00,518.20,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6G7GB3NA054986,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6X7GB9RA203259,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6G8CB9RA200096,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.46,4.64,10.36,28.22,57.68,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6G7GB3RA239903,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6G6KB9SA268037,0,0.00,0.00,0.00,0.00,0.00,20.51,0.45,175.50,2.71,0.00,0.00,0.00,199.16,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG2EB8NA003265,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG4EB2NA000891,0,0.00,76.94,42.86,24.59,21.39,92.49,33.84,47.63,41.30,22.90,9.42,0.00,413.36,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG4EB4PA019834,0,0.85,3.87,3.20,0.00,0.00,3.64,0.00,0.00,0.00,4.05,7.31,23.84,46.76,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG4EB9PA037200,0,0.00,7.25,0.08,0.00,12.45,2.92,10.09,0.00,0.00,11.03,17.80,2.53,64.16,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG4EB1PA037790,0,0.00,7.49,7.52,0.00,0.00,12.02,6.48,1.83,2.02,0.29,0.93,6.85,45.45,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG5FB4RA035846,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG2EB7RA035839,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG5FB3RA042612,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG4EB6RA042602,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG4EB5PA037131,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG4EB6PA037252,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG4EBXPA037299,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG4EB5PA037534,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1KCG4EB9PA037486,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Motional AD Inc.,AVT004,KMHKC81EFR1000001,0,0.0,1.3,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,,,,,
Motional AD Inc.,AVT004,KMHKM4AE2M1P98012,84,275.1,526.2,380.6,481.9,1062.4,168.0,0.0,0.0,0.0,0.0,0.0,0.0,2894.1,,,,,
Motional AD Inc.,AVT004,KMHKM4AE3M1P98035,31,268.2,306.5,142.1,381.5,880.4,35.9,0.0,0.0,0.0,0.0,0.0,0.0,2014.6,,,,,
Motional AD Inc.,AVT004,KMHKM4AE8M1P98001,60,254.5,369.3,448.0,504.2,980.2,180.9,0.0,0.0,0.0,0.0,0.0,0.0,2737.0,,,,,
Motional AD Inc.,AVT004,KMHKM4AE8M1P98029,81,275.2,513.5,470.0,550.6,1822.4,405.3,0.0,0.0,0.0,0.0,0.0,0.0,4036.9,,,,,
Motional AD Inc.,AVT004,KMHKM4AEXM1P98002,2,125.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.4,,,,,
Motional AD Inc.,AVT004,KMHKM4AE0M1P98039,56,0.0,0.0,0.0,535.3,1383.3,247.3,0.0,0.0,0.0,0.0,0.0,0.0,2165.8,,,,,
Motional AD Inc.,AVT004,KMHCBACB5H1000118,6,0.0,0.0,0.0,9.8,56.2,15.9,0.0,0.0,0.0,0.0,0.0,0.0,81.9,,,,,
Nissan North America. INC DBA NATC-SV,AVT007,1N4BZ0CP6GC302978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Nissan North America. INC DBA NATC-SV,AVT007,1N4BZ0CP6GC311826,0,0,42,54,20,0,26,0,0,0,25,0,0,167,,,,,
Nissan North America. INC DBA NATC-SV,AVT007,1N4AZ1CP7KC308251,1,0,0,0,0,0,38,0,34,0,0,370,85,527,,,,,
Nissan North America. INC DBA NATC-SV,AVT007,1N4AZ1CP9KC308252,10,93,216,211,201,41,173,87,85,128,102,122,0,1459,,,,,
Nullmax Inc,AVT038,3LN6L5LU2HR636388,0,0,0,0,0,0,0,93,80,68,102,80,90,513,,,,,
"NURO, INC.",AVT028,JTDKN3DP0C3001431,0,506.6867524,33.22874956,0,0,0,0,0,0,0,0,0,0,539.915502,,,,,
"NURO, INC.",AVT028,JTDKN3DP4F3074838,0,14.75374632,0,0,0,0,0,0,0,0,0,0,0,14.75374632,,,,,
"NURO, INC.",AVT028,JTDKN3DP8C3004514,0,110.4060578,0,0,0,0,0,0,0,0,0,0,0,110.4060578,,,,,
"NURO, INC.",AVT028,JTDKN3DP8D3041242,0,67.63100554,0,0,0,0,0,0,0,0,0,0,0,67.63100554,,,,,
"NURO, INC.",AVT028,JTDKAMFU9N3155515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
"NURO, INC.",AVT028,JTDKAMFU9N3161475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
"NURO, INC.",AVT028,JTDKAMFU2N3162094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
"NURO, INC.",AVT028,JTDKAMFUXN3164594,1,593.8192249,0,0,0,0,0,0,0,0,0,0,0,593.8192249,,,,,
"NURO, INC.",AVT028,JTDKAMFU9N3163727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
"NURO, INC.",AVT028,JTDKAMFU7N3164231,0,693.8055373,0,0,0,0,0,0,0,0,0,0,0,693.8055373,,,,,
"NURO, INC.",AVT028,JTDKAMFU0N3164734,3,430.162785,286.6860967,243.6626057,33.36383045,154.2081322,0,0,2.837418188,403.5080553,43.06044499,41.23403679,11.95166152,1650.675067,,,,,
"NURO, INC.",AVT028,JTDKAMFU3N3171676,0,78.31154431,768.1121719,428.4999904,282.8634494,142.1945185,37.77310348,199.6586592,56.10563556,38.70512022,0,0,0,2032.224193,,,,,
"NURO, INC.",AVT028,JTDKAMFU5N3171713,1,94.65918288,31.23983375,75.3524884,379.930288,234.2557599,546.6370023,126.3025151,39.37814868,65.05833563,43.93622743,225.5263735,307.3133329,2169.589488,,,,,
"NURO, INC.",AVT028,JTDKAMFU9N3171729,4,453.7051596,741.2383743,537.8719434,475.8903046,713.6053721,440.49379,301.959258,625.2385916,443.12263,0,0,112.5911335,4845.716557,,,,,
"NURO, INC.",AVT028,JTDKAMFU4N3171749,7,82.58097948,584.3538875,597.1092653,939.7087378,500.5533634,328.588006,246.3542872,59.35778453,409.8341353,71.1183924,151.8818577,0,3971.440697,,,,,
"NURO, INC.",AVT028,JTDKAMFU3N3171757,4,221.56965,1092.053185,993.3275544,352.6523118,422.5276451,822.4029753,428.8871126,380.1835993,522.5601662,256.3318435,411.1135328,225.2599354,6128.869511,,,,,
"NURO, INC.",AVT028,JTDKAMFUXN3171772,2,0,563.2059654,1050.287947,951.1831492,303.3829728,763.2778503,547.6777273,950.7182157,547.9101259,424.915761,817.9818218,422.5327012,7343.074237,,,,,
"NURO, INC.",AVT028,JTDKAMFU7N3171843,3,686.3453363,974.3320947,687.4393301,1136.691059,1125.657273,925.1505932,783.0193682,637.0822642,391.4598178,434.1101634,835.084004,36.05721539,8652.428519,,,,,
"NURO, INC.",AVT028,JTDKAMFU1N3171854,9,1066.644897,1709.7246,1442.949806,1421.251216,1757.895988,1238.260497,1094.780479,1346.27286,818.1983719,1054.041681,1207.441524,303.8869737,14461.34889,,,,,
"NURO, INC.",AVT028,JTDKAMFU4N3171864,4,748.8281366,1056.753892,1203.47285,1739.37769,1492.406651,1057.062266,669.2554544,1384.317034,1175.357651,968.9851044,1456.116482,601.3026056,13553.23582,,,,,
"NURO, INC.",AVT028,JTDKAMFU2N3171877,4,662.2322135,1003.328224,1113.850771,1139.86661,1288.731303,620.8861583,552.6118201,1125.290547,794.4202736,918.7235919,1179.551278,568.6938923,10968.18668,,,,,
"NURO, INC.",AVT028,JTDKAMFUXN3170606,5,0,170.2824778,757.7498489,255.7606155,454.8426964,1245.896805,347.6006481,422.9650928,827.5710047,607.1261115,693.7028726,251.2117756,6034.709949,,,,,
"NURO, INC.",AVT028,JTDKAMFU8N3181510,4,197.5773667,708.0694248,915.8767431,738.0286051,474.0403288,1072.935083,486.9357549,883.2568835,664.3531577,469.6985514,381.3563369,247.4934627,7239.621698,,,,,
"NURO, INC.",AVT028,JTDKAMFU6N3182106,1,138.6279618,164.3697513,176.6447665,435.6100135,316.0622173,1101.878182,308.4815698,898.5031631,631.4232965,536.1919199,849.5295548,230.8623617,5788.184759,,,,,
"NURO, INC.",AVT028,JTDKAMFU2N3182670,3,180.7997411,1080.992799,565.8311161,376.6036808,409.0237557,1073.261281,552.0061967,422.3745246,1100.569157,393.41872,834.4771403,381.3801415,7370.738254,,,,,
"NURO, INC.",AVT028,JTDKAMFU8N3181524,4,80.18532485,521.8526811,268.3809454,732.4657871,328.4641914,1178.007787,335.8613657,495.5170866,699.1366778,615.7349083,1134.424087,394.9913273,6785.02217,,,,,
"NURO, INC.",AVT028,JTDKAMFU4N3182136,3,963.1513771,1328.754522,487.0057832,936.8043327,800.6295089,435.825465,399.3105754,1079.102335,1035.511081,772.872064,978.4989624,434.8183863,9652.284393,,,,,
"NURO, INC.",AVT028,JTDKAMFU2N3182684,1,0,184.3855195,247.2017805,661.7454832,303.4253027,88.93357575,394.145853,1021.787319,1227.660061,798.0931797,1285.331395,404.4988638,6617.208334,,,,,
"NURO, INC.",AVT028,JTDKAMFU0N3181520,0,1105.74498,1077.144633,1246.747208,622.8547179,979.7789746,805.6149995,403.5632212,892.1178396,1281.028965,416.2935742,1155.27717,270.0024685,10256.16875,,,,,
"NURO, INC.",AVT028,JTDKAMFU5N3182159,6,762.654503,1046.081312,1097.160233,894.6937431,643.4405889,343.3425575,182.3051732,997.4313211,1157.53426,794.1525715,1242.207817,305.2281404,9466.23222,,,,,
"NURO, INC.",AVT028,JTDKAMFU4N3182332,3,809.3405125,909.0239209,1123.153786,1009.340233,1080.335918,879.5814183,295.5231399,968.8368183,391.9259155,627.9723784,1194.546184,248.1316451,9537.71187,,,,,
"NURO, INC.",AVT028,JTDKAMFU2N3182359,5,1039.280583,1119.099011,1139.901707,910.4042655,447.0488561,547.4489995,417.6334332,996.7728114,681.4517399,878.5948117,1223.618142,391.175382,9792.429742,,,,,
"NURO, INC.",AVT028,JTDKAMFU8N3182236,4,591.8479434,1230.539063,967.181101,791.6778731,1020.295935,390.989981,428.8561801,687.9337092,427.2464371,770.2102153,1175.751599,501.4969713,8984.027008,,,,,
"NURO, INC.",AVT028,JTDKAMFU1N3181977,5,1192.385456,1267.732796,926.6329036,980.2425019,962.4402993,566.5061751,738.7636107,711.6714993,578.6697441,582.4817337,1428.926042,437.4554064,10373.90817,,,,,
"NURO, INC.",AVT028,JTDKAMFUXN3182366,12,1111.621309,1542.640451,848.7059416,952.2070635,996.5965848,894.4857549,156.2184232,683.5188973,684.8174391,890.9851854,1109.710466,328.1412635,10199.64878,,,,,
"NURO, INC.",AVT028,JTDKAMFU8N3182186,3,91.58061778,733.8379358,1025.182998,761.1560762,1031.721564,244.3995105,406.0274348,685.2931782,1001.689598,499.3636173,952.8728843,237.588105,7670.71352,,,,,
